Date,Signal,Price,MTM_Price,Target_Return_Fwd,Model_Capital,BH_Capital,Random_Capital,Correct_Prediction,Model_Type,Features_Used
2022-02-24,1,132.09939516359415,121.23158264160156,1,90450.22258930102,95519.24633371006,110107.49497974188,1,Ensemble (RF + HGB),21
2022-02-25,1,125.17950685907665,125.40128326416016,1,93561.21348146931,98804.58380291937,110107.49497974188,1,Ensemble (RF + HGB),21
2022-02-28,1,125.9335710160851,126.9981918334961,0,94752.65825521454,100062.79968761795,110107.49497974188,0,Ensemble (RF + HGB),21
2022-03-02,1,128.10712992283717,126.42151641845703,1,94322.40387334886,99608.43293084175,110107.49497974188,1,Ensemble (RF + HGB),21
2022-03-03,1,126.42152387766802,127.97406005859375,0,95480.7482153931,100831.69336491913,110107.49497974188,0,Ensemble (RF + HGB),21
2022-03-04,1,123.3164429267706,126.02230072021484,0,94024.55121828702,99293.88797655034,110063.58014691812,0,Ensemble (RF + HGB),21
2022-03-07,0,117.94907067559775,117.50548553466797,1,87886.52111661954,92583.42730317982,104877.12845015764,0,Ensemble (RF + HGB),21
2022-03-08,1,128.63945409789633,128.41766357421875,1,87846.70605347352,101181.2118035982,114616.57076400018,1,Ensemble (RF + HGB),21
2022-03-09,1,131.52273957068178,129.57098388671875,1,88482.83922204607,102089.92127212869,115645.94332484588,1,Ensemble (RF + HGB),21
2022-03-10,1,131.9219874950866,131.96632385253906,0,90118.5949655011,103977.22706541012,117783.85523707754,0,Ensemble (RF + HGB),21
2022-03-11,1,131.3009578756322,131.7001953125,1,89936.85822078932,103767.5424517268,117045.1633314104,1,Ensemble (RF + HGB),21
2022-03-14,1,135.64808761102333,135.2488555908203,0,92360.20585188239,106563.5577135387,116999.96849877575,0,Ensemble (RF + HGB),21
2022-03-15,1,133.16402655218013,131.92198181152344,1,90088.31419145533,103942.28964855536,113786.1062995923,1,Ensemble (RF + HGB),21
2022-03-16,1,135.73679451981894,134.18426513671875,1,91633.20677259818,105724.75914625061,116931.76487274349,1,Ensemble (RF + HGB),21
2022-03-17,1,140.17264697854898,138.88624572753906,0,94844.14629132928,109429.483876593,116886.59096212446,0,Ensemble (RF + HGB),21
2022-03-21,1,137.51112327061287,138.1321563720703,0,94329.18557097745,108835.33138486491,114524.98727817042,0,Ensemble (RF + HGB),21
2022-03-22,1,138.309592267952,136.71267700195312,0,93359.83609845281,107716.91325762919,114480.2574180176,0,Ensemble (RF + HGB),21
2022-03-23,1,134.84962196695304,134.3616943359375,0,91754.37154913098,105864.55690371347,111477.33760898536,0,Ensemble (RF + HGB),21
2022-03-24,1,134.0068124249418,132.9422149658203,0,90785.02207660633,104746.13877647775,111433.17004019649,0,Ensemble (RF + HGB),21
2022-03-25,1,132.63170810181376,132.1437530517578,1,90239.7597420339,104117.02482287298,109883.94572711705,1,Ensemble (RF + HGB),21
2022-03-28,1,133.69630926092697,132.3655548095703,0,90391.22613278731,104291.7840422125,111036.36107749348,0,Ensemble (RF + HGB),21
2022-03-29,1,133.29708919131514,131.38967895507812,1,89724.80944176951,103522.88435365584,111036.36107749348,1,Ensemble (RF + HGB),21
2022-03-30,1,137.51115408601436,135.5593719482422,1,92572.2546309022,106808.21581160967,111036.36107749348,1,Ensemble (RF + HGB),21
2022-03-31,1,137.6885710809702,136.53526306152344,1,93238.68174200744,107577.12752267729,111036.36107749348,1,Ensemble (RF + HGB),21
2022-04-01,1,142.83415997316646,142.03570556640625,1,96994.88359531097,111910.96620662446,111036.36107749348,1,Ensemble (RF + HGB),21
2022-04-04,1,144.51976174177338,143.23338317871094,1,97812.7666770822,112854.62511452065,111036.36107749348,1,Ensemble (RF + HGB),21
2022-04-05,1,144.12054949584922,144.03182983398438,1,98358.0185915672,113483.72704561446,111036.36107749348,1,Ensemble (RF + HGB),21
2022-04-06,1,149.2217828694502,149.39920043945312,1,102023.34686247112,117712.71741146449,111036.36107749348,1,Ensemble (RF + HGB),21
2022-04-07,1,151.70585053291424,150.5525360107422,1,102810.94917019657,118621.43890250594,110992.27486887468,1,Ensemble (RF + HGB),21
2022-04-08,1,150.95174047318932,150.95175170898438,1,103083.56991739538,118935.98385679735,110440.5549210289,1,Ensemble (RF + HGB),21
2022-04-11,1,150.81866368077775,151.88327026367188,0,103719.69541427998,119669.9341059883,110205.4339457522,0,Ensemble (RF + HGB),21
2022-04-12,1,148.9999749628641,148.24588012695312,1,101235.75497483311,116804.00794293401,110161.50104318922,1,Ensemble (RF + HGB),21
2022-04-13,1,146.3828082000026,148.46768188476562,0,101387.22136558652,116978.76716227354,109767.95598056192,0,Ensemble (RF + HGB),21
2022-04-18,1,144.96334193393102,144.9633331298828,0,98994.13366836439,114217.66527229446,107177.0540752902,0,Ensemble (RF + HGB),21
2022-04-19,1,143.8543672215459,143.1002960205078,1,97721.88267459517,112749.76477391255,105799.63797492464,1,Ensemble (RF + HGB),21
2022-04-20,1,147.18128198756926,146.1610107421875,1,99812.01675013562,115161.32418019066,108680.69924079794,1,Ensemble (RF + HGB),21
2022-04-21,1,146.38282298540085,147.27000427246094,0,100569.33828381529,116035.10825437734,108637.04765178802,0,Ensemble (RF + HGB),21
2022-04-22,1,143.4995322152739,143.366455078125,0,97903.64025948179,112959.4734326178,106363.46101605559,0,Ensemble (RF + HGB),21
2022-04-25,1,142.83414106201735,141.50340270996094,1,96631.37884562515,111491.56091172493,106320.23695749813,1,Ensemble (RF + HGB),21
2022-04-26,1,142.83413583781925,143.7656707763672,1,98176.26100668058,113274.01838690921,107013.63182252289,1,Ensemble (RF + HGB),21
2022-04-27,1,146.1610309278838,144.78590393066406,0,98872.9688918316,114077.8675148316,107773.05411407181,0,Ensemble (RF + HGB),21
2022-04-28,1,144.34232541608313,143.1890106201172,1,97782.46506286156,112819.66365264398,107308.1216906375,1,Ensemble (RF + HGB),21
2022-04-29,1,142.03571349570953,145.05206298828125,0,99054.7264767182,114287.57617353684,107264.72334218558,0,Ensemble (RF + HGB),21
2022-05-02,1,143.6769661583512,142.7454376220703,0,97479.55312152958,112470.16925898683,108368.34228670981,0,Ensemble (RF + HGB),21
2022-05-04,1,138.48701700596737,137.59986877441406,0,93965.69124137907,108415.93811247635,108324.74832755791,0,Ensemble (RF + HGB),21
2022-05-05,1,132.18813594052688,133.9180908203125,1,91451.43876762415,105515.0384650344,103267.18931974054,1,Ensemble (RF + HGB),21
2022-05-06,1,135.95857715364195,135.95860290527344,0,92844.88579818842,107122.77278841205,103224.53652331105,0,Ensemble (RF + HGB),21
2022-05-09,1,133.4745270227417,133.47450256347656,0,91148.51640620473,105165.53204886631,101210.12350501867,0,Ensemble (RF + HGB),21
2022-05-10,1,133.07527909039212,131.92198181152344,0,90088.31419145533,103942.28964855536,101210.12350501867,0,Ensemble (RF + HGB),21
2022-05-11,1,125.88922586231348,127.97406005859375,0,87392.3145529012,100831.69336491913,101167.85023723199,0,Ensemble (RF + HGB),21
2022-05-12,1,125.09079047444821,122.20748138427734,1,83454.37074484219,96288.16405603317,100398.61246960914,1,Ensemble (RF + HGB),21
2022-05-13,1,129.0830350477576,129.12741088867188,1,88179.92728071407,101740.42687847155,100356.4889256085,1,Ensemble (RF + HGB),21
2022-05-16,1,138.0877872020167,137.20062255859375,0,93693.04965400543,108101.369113163,106667.56288534678,0,Ensemble (RF + HGB),21
2022-05-17,1,137.86601414022044,136.7570343017578,0,93390.12729258601,107751.8626969949,106322.69215955221,0,Ensemble (RF + HGB),21
2022-05-18,1,133.34142945192883,136.40219116210938,0,93147.80815960784,107472.27920458015,106046.81693240651,0,Ensemble (RF + HGB),21
2022-05-19,1,136.62397263794244,134.8052520751953,1,92057.27307037555,106214.03927485965,104805.26571127611,1,Ensemble (RF + HGB),21
2022-05-20,1,139.59598534218756,139.5959930419922,0,95328.82623763531,109988.69895146636,108529.86005941746,0,Ensemble (RF + HGB),21
2022-05-23,1,140.1282903772221,139.01931762695312,1,94935.01987372887,109534.33219469014,108081.51981174955,1,Ensemble (RF + HGB),21
