Date,Signal,Price,MTM_Price,Target_Return_Fwd,Model_Capital,BH_Capital,Random_Capital,Correct_Prediction,Model_Type,Features_Used
2022-02-11,0,12.457363254864607,12.553934097290039,0,107823.67105598512,98071.95167103506,101402.34942408146,1,Ensemble (RF + HGB),32
2022-02-14,0,12.167658736659375,12.119373321533203,1,107823.67105598512,94677.14148102842,97892.25583208095,0,Ensemble (RF + HGB),32
2022-02-15,1,12.409079560078837,12.312511444091797,1,107780.1775886753,96185.94600992026,100105.02026599765,1,Ensemble (RF + HGB),32
2022-02-16,1,12.409079577040957,12.360795021057129,0,107360.79787841144,96563.13969199247,100105.02026599765,0,Ensemble (RF + HGB),32
2022-02-17,0,12.215942427965157,12.264225959777832,0,105969.3044317558,95808.73742754656,100062.95088975858,1,Ensemble (RF + HGB),32
2022-02-18,0,12.119374287736354,12.167658805847168,0,105969.3044317558,95054.35006340212,99667.45117802845,1,Ensemble (RF + HGB),32
2022-02-21,0,11.829667100432147,12.071089744567871,0,105969.3044317558,94299.94779895621,98876.43687084413,1,Ensemble (RF + HGB),32
2022-02-22,1,11.877952575683594,11.78138256072998,1,105926.15309508814,92036.74100561846,97170.1649947684,1,Ensemble (RF + HGB),32
2022-02-23,1,11.588245635104464,11.877952575683594,0,105926.15309508814,92791.15072021511,97128.63709932686,0,Ensemble (RF + HGB),32
2022-02-24,1,11.153686451961821,10.912264823913574,1,97314.26582038621,85247.15042620817,93366.0018529868,1,Ensemble (RF + HGB),32
2022-02-25,1,11.346824632308044,11.346823692321777,1,101189.60956591269,88641.94571591332,93366.0018529868,1,Ensemble (RF + HGB),32
2022-02-28,1,11.346823673109105,11.395109176635742,1,101620.21371011363,89019.15429828702,93366.0018529868,1,Ensemble (RF + HGB),32
2022-03-02,0,11.539961828315901,11.443392753601074,1,102781.92978754535,89396.34798035923,93366.0018529868,0,Ensemble (RF + HGB),32
2022-03-03,0,11.44339372096344,11.491677284240723,0,102781.92978754535,89773.54911258219,93366.0018529868,1,Ensemble (RF + HGB),32
2022-03-04,0,11.201971074159108,11.395109176635742,0,102781.92978754535,89019.15429828702,93325.17582564492,1,Ensemble (RF + HGB),32
2022-03-07,1,11.153687416660006,11.105401992797852,1,102739.36652149954,86755.94750494926,92520.64540526649,1,Ensemble (RF + HGB),32
2022-03-08,1,11.346823692321777,11.250255584716797,1,103628.87974180705,87887.55090161815,93727.44078487575,1,Ensemble (RF + HGB),32
2022-03-09,1,11.58824637239108,11.346823692321777,1,104518.39240527799,88641.94571591332,94531.9630927555,1,Ensemble (RF + HGB),32
2022-03-10,1,11.443393661116621,11.491677284240723,0,105852.67457727854,89773.54911258219,95738.75847236476,0,Ensemble (RF + HGB),32
2022-03-11,1,11.539960851856147,11.491677284240723,1,105852.67457727854,89773.54911258219,96017.95769519953,1,Ensemble (RF + HGB),32
2022-03-14,0,11.588245453388023,11.588245391845703,0,106608.16301434398,90527.94392687736,95976.64238200476,1,Ensemble (RF + HGB),32
2022-03-15,1,11.539961828315901,11.443392753601074,1,106564.89380826784,89396.34798035923,94776.937403245,1,Ensemble (RF + HGB),32
2022-03-16,1,11.588245453388023,11.491677284240723,0,106119.0138834897,89773.54911258219,95853.75454546059,0,Ensemble (RF + HGB),32
2022-03-17,1,11.539961828315901,11.443392753601074,1,105673.13408278093,89396.34798035923,95812.46952774694,1,Ensemble (RF + HGB),32
2022-03-21,1,11.491676372896054,11.491677284240723,0,106119.0138834897,89773.54911258219,95289.26816100013,0,Ensemble (RF + HGB),32
2022-03-22,1,11.491677344340054,11.443392753601074,0,105673.13408278093,89396.34798035923,95248.08729102442,0,Ensemble (RF + HGB),32
2022-03-23,1,11.346824659801134,11.395109176635742,0,105227.26308870463,89019.15429828702,93926.59226878498,0,Ensemble (RF + HGB),32
2022-03-24,1,11.395109204245825,11.298540115356445,0,104335.5034872871,88264.7520338411,93885.66281251138,0,Ensemble (RF + HGB),32
2022-03-25,1,11.346823775249979,11.298540115356445,0,104335.5034872871,88264.7520338411,93090.01857996629,0,Ensemble (RF + HGB),32
2022-03-28,1,11.2019711596673,11.105401992797852,0,102551.98428445206,86755.94750494926,92175.29691347606,0,Ensemble (RF + HGB),32
2022-03-29,1,11.057118327652127,10.863980293273926,1,100322.59408754071,84869.94929398522,92175.29691347606,1,Ensemble (RF + HGB),32
2022-03-30,1,11.346823673109105,11.250255584716797,1,103889.62368657834,87887.55090161815,92175.29691347606,1,Ensemble (RF + HGB),32
2022-03-31,1,11.491677186395409,11.443392753601074,1,105673.13408278093,89396.34798035923,92175.29691347606,1,Ensemble (RF + HGB),32
2022-04-01,1,11.78138253387264,11.733098983764648,1,108348.40408040106,91659.54732354624,92175.29691347606,1,Ensemble (RF + HGB),32
2022-04-04,1,11.926236102427358,11.926236152648926,1,110131.91447660365,93168.34440228733,92175.29691347606,1,Ensemble (RF + HGB),32
2022-04-05,0,11.926236028065837,12.022804260253906,1,109994.38186181475,93922.7392165825,92175.29691347606,0,Ensemble (RF + HGB),32
2022-04-06,1,12.264225959777832,12.264225959777832,0,109950.48789836123,95808.73742754656,92175.29691347606,0,Ensemble (RF + HGB),32
2022-04-07,1,12.264225959777832,12.264225959777832,0,109950.48789836123,95808.73742754656,92134.69057119553,0,Ensemble (RF + HGB),32
2022-04-08,1,12.312511514103253,12.264225959777832,0,109950.48789836123,95808.73742754656,92134.69057119553,0,Ensemble (RF + HGB),32
2022-04-11,0,12.167658928997056,12.167658805847168,0,108948.30288976281,95054.35006340212,91291.07031764128,1,Ensemble (RF + HGB),32
2022-04-12,1,11.926237119188821,11.829668045043945,1,108904.60192787966,92413.94958799216,91250.62711516768,1,Ensemble (RF + HGB),32
2022-04-13,1,11.87795169182314,11.877952575683594,0,108463.69094001697,92791.15072021511,90881.18997998508,0,Ensemble (RF + HGB),32
